"","MISSIONID","REGION","REGION_NAME","ISLAND","ISLANDCODE","REEF_ZONE","DEPTH_BIN","OBS_YEAR","DATE_","NO_SURVEY_YN","SITEVISITID","SITE","DIVER","TRANSECT","SEGMENT","SEGWIDTH","SEGLENGTH","Fragment","COLONYID","SPCODE","MORPHOLOGY","COLONYLENGTH","OLDDEAD","RDEXTENT1","GENRD1","RD1","RDEXTENT2","GENRD2","RD2","GENRD3","RD3","RDEXTENT3","CONDITION_1","CONDITION_2","CONDITION_3","EXTENT_1","EXTENT_2","EXTENT_3","SEVERITY_1","SEVERITY_2","SEVERITY_3","GENUS_CODE","S_ORDER","TAXONNAME","LATITUDE","LONGITUDE","SEC_NAME","ANALYSIS_YEAR","bANALYSIS_SCHEME","MIN_DEPTH_M","MAX_DEPTH_M","TAXONCODE","TRANSECTAREA","SITE_DEPTH"
"58","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid","2015","2015-03-29 00:00:00",0,8632,"TUT-01872","MAR",1,15,1,2.5,NA,439460,"ISSP","Encrusting (mounding)",20,5,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.2862,-170.6001,"TUT_SE_OPEN","2015","BEN_SEC2015",14.02012,15.54404,"ISSP",10,14.78208
"59","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid","2015","2015-03-29 00:00:00",0,8632,"TUT-01872","MAR",1,15,1,2.5,NA,439489,"ISSP","Plating",19,1,0,"","",0,"","","","",0,"BLE","","",60,NA,NA,3,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.2862,-170.6001,"TUT_SE_OPEN","2015","BEN_SEC2015",14.02012,15.54404,"ISSP",10,14.78208
"60","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid","2015","2015-03-29 00:00:00",0,8632,"TUT-01872","MAR",2,5,1,2.5,NA,440481,"ISSP","Encrusting (mounding)",23,3,0,"","",0,"","","","",0,"BLE","","",90,NA,NA,4,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.2862,-170.6001,"TUT_SE_OPEN","2015","BEN_SEC2015",14.02012,15.54404,"ISSP",10,14.78208
"61","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid","2015","2015-03-29 00:00:00",0,8632,"TUT-01872","W_C",2,15,1,2.5,NA,441145,"ICRA","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.2862,-170.6001,"TUT_SE_OPEN","2015","BEN_SEC2015",14.02012,15.54404,"ISSP",10,14.78208
"62","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid","2015","2015-03-30 00:00:00",0,8640,"TUT-01878","MAR",1,10,1,2.5,NA,441719,"ISSP","Plating",58,5,3,"UNKN","UNKN",0,"","","","",0,"BLE","","",100,NA,NA,5,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.29355,-170.6533,"TUT_SE_OPEN","2015","BEN_SEC2015",13.10576,17.06797,"ISSP",10,15.086865
"63","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,5,1,2.5,NA,417483,"ICRA","Plating",85,20,5,"PRED","GAST",0,"","","","",0,"BLE","","",10,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"64","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,5,1,2.5,NA,417485,"ICRA","Plating",40,10,0,"","",0,"","","","",0,"BLE","","",20,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"65","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,5,1,2.5,NA,417490,"ICRA","Plating",80,20,0,"","",0,"","","","",0,"BLE","","",60,NA,NA,3,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"66","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,5,1,2.5,NA,417491,"ICRA","Encrusting (mounding)",12,0,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,1,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"67","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,5,1,2.5,NA,417493,"ICRA","Plating",50,5,0,"","",0,"","","","",0,"BLE","","",40,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"68","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,5,1,2.5,NA,417495,"ICRA","Encrusting (mounding)",60,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"69","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,5,1,2.5,NA,417496,"ICRA","Plating",20,5,0,"","",0,"","","","",0,"BLE","","",20,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"70","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,5,1,2.5,NA,417523,"ICRA","Plating",30,0,0,"","",0,"","","","",0,"BLE","","",20,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"71","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,5,1,2.5,NA,417525,"ICRA","Plating",13,5,0,"","",0,"","","","",0,"BLE","","",20,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"72","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417535,"ICRA","Encrusting (mounding)",8,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"73","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417536,"ICRA","Encrusting (mounding)",13,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"74","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417542,"ICRA","Encrusting (mounding)",25,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"75","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417543,"ICRA","Plating",45,20,20,"UNKN","UNKN",0,"","","","",0,"BLE","","",100,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"76","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417544,"ICRA","Encrusting (mounding)",23,0,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"77","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417550,"ICRA","Plating",22,0,0,"","",0,"","","","",0,"BLE","","",10,NA,NA,3,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"78","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417552,"ICRA","Plating",50,5,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"79","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417553,"ICRA","Encrusting (mounding)",15,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"80","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417557,"ICRA","Encrusting (mounding)",24,10,0,"","",0,"","","","",0,"BLE","","",80,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"81","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","BVA",1,15,1,2.5,NA,417558,"ICRA","Encrusting (mounding)",14,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"82","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,0,1,2.5,NA,415533,"ISSP","Plating",43,5,0,"","",0,"","","","",0,"BLE","","",15,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"83","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,0,1,2.5,NA,415534,"ISSP","Encrusting (mounding)",11,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"84","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,0,1,2.5,NA,415535,"ISSP","Encrusting (mounding)",19,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"85","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,0,1,2.5,NA,415536,"ISSP","Encrusting (mounding)",12,90,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"86","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,0,1,2.5,NA,415537,"ISSP","Encrusting (mounding)",43,5,0,"","",0,"","","","",0,"BLE","","",5,NA,NA,1,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"87","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,0,1,2.5,NA,415538,"ISSP","Encrusting (mounding)",14,0,0,"","",0,"","","","",0,"BLE","","",10,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"88","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,10,1,2.5,NA,415546,"ISSP","Encrusting (mounding)",37,0,10,"DAMB","UNKN",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"89","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,10,1,2.5,NA,415547,"ISSP","Encrusting (mounding)",20,0,0,"","",0,"","","","",0,"BLE","","",60,NA,NA,1,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"90","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,10,1,2.5,NA,415548,"ISSP","Encrusting (mounding)",17,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"91","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,10,1,2.5,NA,415549,"ISSP","Encrusting (mounding)",20,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"92","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,10,1,2.5,NA,415550,"ISSP","Encrusting (mounding)",16,0,0,"","",0,"","","","",0,"BLE","","",10,NA,NA,1,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"93","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,10,1,2.5,NA,415551,"ISSP","Encrusting (mounding)",15,0,0,"","",0,"","","","",0,"BLE","","",5,NA,NA,1,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"94","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,10,1,2.5,NA,415560,"ISSP","Plating",33,5,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"95","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8187,"TUT-01905","FL",1,10,1,2.5,NA,415561,"ISSP","Plating",36,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27423,-170.6193,"TUT_SE_OPEN","2015","BEN_SEC2015",5.486132,7.010058,"ISSP",10,6.248095
"96","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid","2015","2015-03-02 00:00:00",0,8183,"TUT-01913","BDS",1,10,1,2,NA,415744,"ISSP","Encrusting (mounding)",23,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.27307,-170.5708,"TUT_SE_OPEN","2015","BEN_SEC2015",10.66748,11.27705,"ISSP",8.5,10.972265
"97","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,0,1,2.5,NA,415345,"ISSP","Plating",22,0,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"98","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,0,1,2.5,NA,415353,"ISSP","Encrusting (mounding)",19,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"99","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415380,"ISSP","Plating",34,20,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"100","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415381,"ISSP","Plating",10,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"101","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415382,"ISSP","Plating",45,10,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"102","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415383,"ISSP","Plating",44,0,0,"","",0,"","","","",0,"BLE","","",35,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"103","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415434,"ISSP","Encrusting (mounding)",7,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"104","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415435,"ISSP","Encrusting (mounding)",7,25,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,3,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"105","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415436,"ISSP","Encrusting (mounding)",5,20,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"106","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415437,"ISSP","Encrusting (mounding)",9,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"107","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415438,"ISSP","Encrusting (mounding)",9,0,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,3,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"108","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415439,"ISSP","Encrusting (mounding)",7,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"109","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415440,"ISSP","Encrusting (mounding)",14,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"110","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415441,"ISSP","Encrusting (mounding)",11,0,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,2,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"111","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415442,"ISSP","Encrusting (mounding)",7,10,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"112","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415443,"ISSP","Encrusting (mounding)",8,0,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,3,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"113","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415444,"ISSP","Encrusting (mounding)",14,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"114","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415445,"ISSP","Encrusting (mounding)",11,0,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,1,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"115","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415447,"ISSP","Encrusting (mounding)",12,0,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,1,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
"116","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-02 00:00:00",0,8182,"TUT-01923","BDS",1,10,1,2.5,NA,415448,"ISSP","Encrusting (mounding)",5,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.26199,-170.558,"TUT_NE_OPEN","2015","BEN_SEC2015",4.266992,6.400488,"ISSP",10,5.33374
